video_path,label,subject,split
manipulated_sequences/DeepFakeDetection/c23/videos/06_03__hugging_happy__1IXGY2FK.mp4,fake,06_03__hugging_happy__1IXGY2FK,train
manipulated_sequences/FaceSwap/c23/videos/288_321.mp4,fake,288_321,train
manipulated_sequences/DeepFakeDetection/c23/videos/21_20__walk_down_hall_angry__ZCB5OMEW.mp4,fake,21_20__walk_down_hall_angry__ZCB5OMEW,train
manipulated_sequences/DeepFakeDetection/c23/videos/04_26__kitchen_still__WX836VLY.mp4,fake,04_26__kitchen_still__WX836VLY,train
original_sequences/youtube/c23/videos/845.mp4,real,845,train
original_sequences/actors/c23/videos/03__talking_against_wall.mp4,real,03__talking_against_wall,train
manipulated_sequences/NeuralTextures/c23/videos/538_493.mp4,fake,538_493,train
manipulated_sequences/FaceShifter/c23/videos/024_073.mp4,fake,024_073,train
manipulated_sequences/FaceSwap/c23/videos/798_778.mp4,fake,798_778,train
manipulated_sequences/FaceSwap/c23/videos/704_723.mp4,fake,704_723,train
manipulated_sequences/DeepFakeDetection/c23/videos/21_03__walk_down_hall_angry__TEV3HIHZ.mp4,fake,21_03__walk_down_hall_angry__TEV3HIHZ,train
original_sequences/youtube/c23/videos/701.mp4,real,701,train
manipulated_sequences/Face2Face/c23/videos/805_011.mp4,fake,805_011,train
original_sequences/actors/c23/videos/28__podium_speech_happy.mp4,real,28__podium_speech_happy,train
manipulated_sequences/DeepFakeDetection/c23/videos/02_04__walk_down_hall_angry__8CH7R4LW.mp4,fake,02_04__walk_down_hall_angry__8CH7R4LW,train
manipulated_sequences/FaceShifter/c23/videos/229_247.mp4,fake,229_247,train
manipulated_sequences/Face2Face/c23/videos/200_189.mp4,fake,200_189,train
manipulated_sequences/FaceSwap/c23/videos/402_453.mp4,fake,402_453,train
manipulated_sequences/NeuralTextures/c23/videos/169_227.mp4,fake,169_227,train
manipulated_sequences/FaceShifter/c23/videos/815_730.mp4,fake,815_730,train
manipulated_sequences/Deepfakes/c23/videos/519_515.mp4,fake,519_515,train
manipulated_sequences/DeepFakeDetection/c23/videos/07_02__kitchen_pan__O4SXNLRL.mp4,fake,07_02__kitchen_pan__O4SXNLRL,train
manipulated_sequences/FaceShifter/c23/videos/349_350.mp4,fake,349_350,train
manipulated_sequences/DeepFakeDetection/c23/videos/12_25__walk_down_hall_angry__I2X1XTCC.mp4,fake,12_25__walk_down_hall_angry__I2X1XTCC,train
manipulated_sequences/FaceSwap/c23/videos/194_235.mp4,fake,194_235,train
original_sequences/youtube/c23/videos/092.mp4,real,092,train
manipulated_sequences/DeepFakeDetection/c23/videos/27_04__hugging_happy__2CCI2ND1.mp4,fake,27_04__hugging_happy__2CCI2ND1,train
manipulated_sequences/DeepFakeDetection/c23/videos/08_28__podium_speech_happy__GGCUYQA4.mp4,fake,08_28__podium_speech_happy__GGCUYQA4,train
manipulated_sequences/FaceSwap/c23/videos/867_765.mp4,fake,867_765,train
manipulated_sequences/DeepFakeDetection/c23/videos/02_03__kitchen_still__ZESUJMM7.mp4,fake,02_03__kitchen_still__ZESUJMM7,train
manipulated_sequences/NeuralTextures/c23/videos/205_184.mp4,fake,205_184,train
manipulated_sequences/Deepfakes/c23/videos/947_951.mp4,fake,947_951,train
manipulated_sequences/Face2Face/c23/videos/940_941.mp4,fake,940_941,train
manipulated_sequences/Face2Face/c23/videos/331_260.mp4,fake,331_260,train
manipulated_sequences/DeepFakeDetection/c23/videos/19_23__outside_talking_pan_laughing__H4SUVFTL.mp4,fake,19_23__outside_talking_pan_laughing__H4SUVFTL,train
original_sequences/youtube/c23/videos/613.mp4,real,613,train
manipulated_sequences/DeepFakeDetection/c23/videos/03_07__podium_speech_happy__6PHZRQ4H.mp4,fake,03_07__podium_speech_happy__6PHZRQ4H,train
manipulated_sequences/FaceSwap/c23/videos/565_589.mp4,fake,565_589,train
manipulated_sequences/Deepfakes/c23/videos/987_938.mp4,fake,987_938,train
manipulated_sequences/DeepFakeDetection/c23/videos/12_04__walking_down_street_outside_angry__B6YJ9IW1.mp4,fake,12_04__walking_down_street_outside_angry__B6YJ9IW1,train
manipulated_sequences/Deepfakes/c23/videos/742_775.mp4,fake,742_775,train
original_sequences/actors/c23/videos/09__kitchen_pan.mp4,real,09__kitchen_pan,train
manipulated_sequences/FaceShifter/c23/videos/391_406.mp4,fake,391_406,train
manipulated_sequences/Face2Face/c23/videos/613_685.mp4,fake,613_685,train
manipulated_sequences/Face2Face/c23/videos/327_329.mp4,fake,327_329,train
manipulated_sequences/DeepFakeDetection/c23/videos/07_25__walking_down_street_outside_angry__IKMKYKPG.mp4,fake,07_25__walking_down_street_outside_angry__IKMKYKPG,train
manipulated_sequences/DeepFakeDetection/c23/videos/02_07__meeting_serious__O4SXNLRL.mp4,fake,02_07__meeting_serious__O4SXNLRL,train
manipulated_sequences/FaceShifter/c23/videos/621_546.mp4,fake,621_546,train
manipulated_sequences/DeepFakeDetection/c23/videos/21_09__podium_speech_happy__J7SQKGUR.mp4,fake,21_09__podium_speech_happy__J7SQKGUR,train
manipulated_sequences/Deepfakes/c23/videos/012_026.mp4,fake,012_026,train
manipulated_sequences/DeepFakeDetection/c23/videos/14_15__hugging_happy__3FRJCJ0V.mp4,fake,14_15__hugging_happy__3FRJCJ0V,train
manipulated_sequences/DeepFakeDetection/c23/videos/21_07__walking_down_indoor_hall_disgust__MKU99DVX.mp4,fake,21_07__walking_down_indoor_hall_disgust__MKU99DVX,train
original_sequences/youtube/c23/videos/932.mp4,real,932,train
manipulated_sequences/FaceSwap/c23/videos/762_832.mp4,fake,762_832,train
manipulated_sequences/Face2Face/c23/videos/195_442.mp4,fake,195_442,train
manipulated_sequences/Deepfakes/c23/videos/492_325.mp4,fake,492_325,train
manipulated_sequences/FaceSwap/c23/videos/957_959.mp4,fake,957_959,train
manipulated_sequences/FaceSwap/c23/videos/129_127.mp4,fake,129_127,train
manipulated_sequences/FaceShifter/c23/videos/105_180.mp4,fake,105_180,train
original_sequences/youtube/c23/videos/187.mp4,real,187,train
manipulated_sequences/Deepfakes/c23/videos/243_156.mp4,fake,243_156,train
manipulated_sequences/NeuralTextures/c23/videos/727_729.mp4,fake,727_729,train
manipulated_sequences/Deepfakes/c23/videos/838_810.mp4,fake,838_810,train
manipulated_sequences/Deepfakes/c23/videos/848_894.mp4,fake,848_894,train
original_sequences/youtube/c23/videos/024.mp4,real,024,train
manipulated_sequences/Deepfakes/c23/videos/491_226.mp4,fake,491_226,train
manipulated_sequences/DeepFakeDetection/c23/videos/03_12__walk_down_hall_angry__D7G6YJON.mp4,fake,03_12__walk_down_hall_angry__D7G6YJON,train
manipulated_sequences/NeuralTextures/c23/videos/590_034.mp4,fake,590_034,train
original_sequences/youtube/c23/videos/810.mp4,real,810,train
manipulated_sequences/DeepFakeDetection/c23/videos/18_12__talking_against_wall__IKH1LBBY.mp4,fake,18_12__talking_against_wall__IKH1LBBY,train
manipulated_sequences/DeepFakeDetection/c23/videos/12_25__walking_outside_cafe_disgusted__G26LG5N7.mp4,fake,12_25__walking_outside_cafe_disgusted__G26LG5N7,train
manipulated_sequences/DeepFakeDetection/c23/videos/13_09__walking_down_indoor_hall_disgust__3GQ49P2J.mp4,fake,13_09__walking_down_indoor_hall_disgust__3GQ49P2J,train
manipulated_sequences/FaceShifter/c23/videos/864_839.mp4,fake,864_839,train
manipulated_sequences/Deepfakes/c23/videos/030_193.mp4,fake,030_193,train
manipulated_sequences/DeepFakeDetection/c23/videos/02_09__outside_talking_still_laughing__9TDCEK1Q.mp4,fake,02_09__outside_talking_still_laughing__9TDCEK1Q,train
original_sequences/youtube/c23/videos/010.mp4,real,010,train
manipulated_sequences/FaceShifter/c23/videos/289_228.mp4,fake,289_228,train
manipulated_sequences/FaceSwap/c23/videos/602_397.mp4,fake,602_397,train
manipulated_sequences/DeepFakeDetection/c23/videos/18_06__exit_phone_room__H9445M6R.mp4,fake,18_06__exit_phone_room__H9445M6R,train
manipulated_sequences/FaceSwap/c23/videos/974_953.mp4,fake,974_953,train
manipulated_sequences/DeepFakeDetection/c23/videos/07_03__hugging_happy__BKLOCI1M.mp4,fake,07_03__hugging_happy__BKLOCI1M,train
manipulated_sequences/DeepFakeDetection/c23/videos/02_13__hugging_happy__PLNVLO74.mp4,fake,02_13__hugging_happy__PLNVLO74,train
manipulated_sequences/FaceSwap/c23/videos/457_398.mp4,fake,457_398,train
manipulated_sequences/FaceSwap/c23/videos/176_190.mp4,fake,176_190,train
manipulated_sequences/FaceShifter/c23/videos/677_671.mp4,fake,677_671,train
manipulated_sequences/Face2Face/c23/videos/574_547.mp4,fake,574_547,train
original_sequences/actors/c23/videos/03__walking_down_street_outside_angry.mp4,real,03__walking_down_street_outside_angry,train
manipulated_sequences/Deepfakes/c23/videos/395_401.mp4,fake,395_401,train
manipulated_sequences/DeepFakeDetection/c23/videos/15_02__outside_talking_pan_laughing__I8G2LWD1.mp4,fake,15_02__outside_talking_pan_laughing__I8G2LWD1,train
original_sequences/youtube/c23/videos/763.mp4,real,763,train
manipulated_sequences/Face2Face/c23/videos/811_920.mp4,fake,811_920,train
manipulated_sequences/DeepFakeDetection/c23/videos/10_23__exit_phone_room__W4BDINQ5.mp4,fake,10_23__exit_phone_room__W4BDINQ5,train
manipulated_sequences/Face2Face/c23/videos/288_321.mp4,fake,288_321,train
original_sequences/youtube/c23/videos/061.mp4,real,061,train
manipulated_sequences/DeepFakeDetection/c23/videos/02_07__outside_talking_pan_laughing__34PVT42V.mp4,fake,02_07__outside_talking_pan_laughing__34PVT42V,train
original_sequences/actors/c23/videos/03__walking_outside_cafe_disgusted.mp4,real,03__walking_outside_cafe_disgusted,train
manipulated_sequences/FaceShifter/c23/videos/151_225.mp4,fake,151_225,train
manipulated_sequences/NeuralTextures/c23/videos/832_762.mp4,fake,832_762,train
manipulated_sequences/FaceShifter/c23/videos/332_051.mp4,fake,332_051,train
manipulated_sequences/DeepFakeDetection/c23/videos/21_25__podium_speech_happy__NFBISHIN.mp4,fake,21_25__podium_speech_happy__NFBISHIN,train
original_sequences/youtube/c23/videos/725.mp4,real,725,train
manipulated_sequences/Deepfakes/c23/videos/367_371.mp4,fake,367_371,train
manipulated_sequences/DeepFakeDetection/c23/videos/06_20__podium_speech_happy__6SUW7063.mp4,fake,06_20__podium_speech_happy__6SUW7063,train
original_sequences/youtube/c23/videos/759.mp4,real,759,train
original_sequences/youtube/c23/videos/809.mp4,real,809,train
manipulated_sequences/Deepfakes/c23/videos/289_228.mp4,fake,289_228,train
manipulated_sequences/FaceShifter/c23/videos/660_634.mp4,fake,660_634,train
manipulated_sequences/Deepfakes/c23/videos/188_191.mp4,fake,188_191,train
manipulated_sequences/DeepFakeDetection/c23/videos/09_26__outside_talking_still_laughing__QSE5A0GF.mp4,fake,09_26__outside_talking_still_laughing__QSE5A0GF,train
manipulated_sequences/DeepFakeDetection/c23/videos/09_27__exit_phone_room__RC9KATOO.mp4,fake,09_27__exit_phone_room__RC9KATOO,train
manipulated_sequences/DeepFakeDetection/c23/videos/21_25__outside_talking_pan_laughing__NFBISHIN.mp4,fake,21_25__outside_talking_pan_laughing__NFBISHIN,train
manipulated_sequences/FaceSwap/c23/videos/169_227.mp4,fake,169_227,train
original_sequences/youtube/c23/videos/571.mp4,real,571,train
manipulated_sequences/DeepFakeDetection/c23/videos/02_06__exit_phone_room__3J3BHSHI.mp4,fake,02_06__exit_phone_room__3J3BHSHI,train
original_sequences/youtube/c23/videos/550.mp4,real,550,train
manipulated_sequences/FaceShifter/c23/videos/267_286.mp4,fake,267_286,train
manipulated_sequences/Face2Face/c23/videos/204_230.mp4,fake,204_230,train
manipulated_sequences/DeepFakeDetection/c23/videos/01_04__podium_speech_happy__GBC7ZGDP.mp4,fake,01_04__podium_speech_happy__GBC7ZGDP,train
manipulated_sequences/Face2Face/c23/videos/600_505.mp4,fake,600_505,train
original_sequences/youtube/c23/videos/990.mp4,real,990,train
manipulated_sequences/FaceSwap/c23/videos/502_504.mp4,fake,502_504,train
manipulated_sequences/FaceShifter/c23/videos/396_272.mp4,fake,396_272,train
manipulated_sequences/FaceSwap/c23/videos/881_856.mp4,fake,881_856,train
manipulated_sequences/DeepFakeDetection/c23/videos/19_10__outside_talking_pan_laughing__FFXB67PI.mp4,fake,19_10__outside_talking_pan_laughing__FFXB67PI,train
manipulated_sequences/DeepFakeDetection/c23/videos/21_11__kitchen_pan__T7DK03O1.mp4,fake,21_11__kitchen_pan__T7DK03O1,train
manipulated_sequences/FaceShifter/c23/videos/679_665.mp4,fake,679_665,train
manipulated_sequences/Deepfakes/c23/videos/786_819.mp4,fake,786_819,train
manipulated_sequences/NeuralTextures/c23/videos/139_130.mp4,fake,139_130,train
manipulated_sequences/FaceSwap/c23/videos/223_586.mp4,fake,223_586,train
manipulated_sequences/FaceSwap/c23/videos/547_574.mp4,fake,547_574,train
manipulated_sequences/Deepfakes/c23/videos/210_241.mp4,fake,210_241,train
original_sequences/actors/c23/videos/03__kitchen_still.mp4,real,03__kitchen_still,train
manipulated_sequences/DeepFakeDetection/c23/videos/07_13__walking_down_street_outside_angry__RVQCPCJF.mp4,fake,07_13__walking_down_street_outside_angry__RVQCPCJF,train
manipulated_sequences/FaceSwap/c23/videos/699_734.mp4,fake,699_734,train
manipulated_sequences/DeepFakeDetection/c23/videos/25_26__outside_talking_still_laughing__7ZRKCFMS.mp4,fake,25_26__outside_talking_still_laughing__7ZRKCFMS,train
manipulated_sequences/FaceShifter/c23/videos/999_960.mp4,fake,999_960,train
manipulated_sequences/FaceSwap/c23/videos/886_877.mp4,fake,886_877,train
manipulated_sequences/FaceSwap/c23/videos/594_530.mp4,fake,594_530,train
manipulated_sequences/FaceShifter/c23/videos/817_827.mp4,fake,817_827,train
original_sequences/youtube/c23/videos/755.mp4,real,755,train
manipulated_sequences/FaceShifter/c23/videos/331_260.mp4,fake,331_260,train
manipulated_sequences/FaceSwap/c23/videos/909_857.mp4,fake,909_857,train
manipulated_sequences/Deepfakes/c23/videos/700_813.mp4,fake,700_813,train
manipulated_sequences/FaceShifter/c23/videos/318_334.mp4,fake,318_334,train
manipulated_sequences/FaceSwap/c23/videos/732_691.mp4,fake,732_691,train
original_sequences/youtube/c23/videos/640.mp4,real,640,train
manipulated_sequences/Deepfakes/c23/videos/964_174.mp4,fake,964_174,train
manipulated_sequences/DeepFakeDetection/c23/videos/03_11__kitchen_pan__P08VGHTA.mp4,fake,03_11__kitchen_pan__P08VGHTA,train
original_sequences/youtube/c23/videos/328.mp4,real,328,train
manipulated_sequences/FaceShifter/c23/videos/312_021.mp4,fake,312_021,train
original_sequences/youtube/c23/videos/797.mp4,real,797,train
manipulated_sequences/NeuralTextures/c23/videos/194_235.mp4,fake,194_235,train
manipulated_sequences/FaceShifter/c23/videos/394_373.mp4,fake,394_373,train
manipulated_sequences/FaceShifter/c23/videos/475_265.mp4,fake,475_265,train
manipulated_sequences/FaceShifter/c23/videos/422_695.mp4,fake,422_695,train
manipulated_sequences/Face2Face/c23/videos/487_477.mp4,fake,487_477,train
manipulated_sequences/Face2Face/c23/videos/133_148.mp4,fake,133_148,train
manipulated_sequences/FaceSwap/c23/videos/919_015.mp4,fake,919_015,train
manipulated_sequences/Deepfakes/c23/videos/313_283.mp4,fake,313_283,train
manipulated_sequences/FaceShifter/c23/videos/113_983.mp4,fake,113_983,train
original_sequences/actors/c23/videos/07__exit_phone_room.mp4,real,07__exit_phone_room,train
original_sequences/youtube/c23/videos/139.mp4,real,139,train
manipulated_sequences/FaceShifter/c23/videos/859_843.mp4,fake,859_843,train
manipulated_sequences/FaceShifter/c23/videos/090_086.mp4,fake,090_086,train
manipulated_sequences/NeuralTextures/c23/videos/964_174.mp4,fake,964_174,train
manipulated_sequences/Deepfakes/c23/videos/879_963.mp4,fake,879_963,train
manipulated_sequences/Deepfakes/c23/videos/526_436.mp4,fake,526_436,train
manipulated_sequences/DeepFakeDetection/c23/videos/18_03__exit_phone_room__N72YE748.mp4,fake,18_03__exit_phone_room__N72YE748,train
manipulated_sequences/FaceSwap/c23/videos/695_422.mp4,fake,695_422,train
manipulated_sequences/DeepFakeDetection/c23/videos/15_01__hugging_happy__02HILKYO.mp4,fake,15_01__hugging_happy__02HILKYO,train
original_sequences/actors/c23/videos/02__outside_talking_pan_laughing.mp4,real,02__outside_talking_pan_laughing,train
original_sequences/youtube/c23/videos/712.mp4,real,712,train
manipulated_sequences/FaceSwap/c23/videos/000_003.mp4,fake,000_003,train
manipulated_sequences/Face2Face/c23/videos/330_162.mp4,fake,330_162,train
manipulated_sequences/NeuralTextures/c23/videos/535_587.mp4,fake,535_587,train
manipulated_sequences/NeuralTextures/c23/videos/939_115.mp4,fake,939_115,train
manipulated_sequences/DeepFakeDetection/c23/videos/11_26__walk_down_hall_angry__7C0VKV43.mp4,fake,11_26__walk_down_hall_angry__7C0VKV43,train
manipulated_sequences/DeepFakeDetection/c23/videos/04_12__walking_down_street_outside_angry__B6YJ9IW1.mp4,fake,04_12__walking_down_street_outside_angry__B6YJ9IW1,train
manipulated_sequences/NeuralTextures/c23/videos/824_419.mp4,fake,824_419,train
manipulated_sequences/Face2Face/c23/videos/732_691.mp4,fake,732_691,train
manipulated_sequences/FaceSwap/c23/videos/687_615.mp4,fake,687_615,train
original_sequences/youtube/c23/videos/007.mp4,real,007,train
original_sequences/youtube/c23/videos/356.mp4,real,356,train
manipulated_sequences/DeepFakeDetection/c23/videos/12_06__hugging_happy__3K21NFNM.mp4,fake,12_06__hugging_happy__3K21NFNM,train
original_sequences/youtube/c23/videos/930.mp4,real,930,train
manipulated_sequences/Deepfakes/c23/videos/146_256.mp4,fake,146_256,train
manipulated_sequences/DeepFakeDetection/c23/videos/13_11__kitchen_still__61T622EK.mp4,fake,13_11__kitchen_still__61T622EK,train
manipulated_sequences/DeepFakeDetection/c23/videos/07_14__podium_speech_happy__P9QFO50U.mp4,fake,07_14__podium_speech_happy__P9QFO50U,train
manipulated_sequences/FaceSwap/c23/videos/479_706.mp4,fake,479_706,train
manipulated_sequences/FaceSwap/c23/videos/073_024.mp4,fake,073_024,train
manipulated_sequences/DeepFakeDetection/c23/videos/22_10__exit_phone_room__8YQ2EUQP.mp4,fake,22_10__exit_phone_room__8YQ2EUQP,train
manipulated_sequences/DeepFakeDetection/c23/videos/13_02__walking_down_street_outside_angry__2YSYT2N3.mp4,fake,13_02__walking_down_street_outside_angry__2YSYT2N3,train
manipulated_sequences/DeepFakeDetection/c23/videos/25_07__outside_talking_pan_laughing__IKMKYKPG.mp4,fake,25_07__outside_talking_pan_laughing__IKMKYKPG,train
original_sequences/actors/c23/videos/10__walk_down_hall_angry.mp4,real,10__walk_down_hall_angry,train
manipulated_sequences/DeepFakeDetection/c23/videos/09_20__walking_down_street_outside_angry__HG1S0KHA.mp4,fake,09_20__walking_down_street_outside_angry__HG1S0KHA,train
manipulated_sequences/Deepfakes/c23/videos/769_784.mp4,fake,769_784,train
original_sequences/youtube/c23/videos/964.mp4,real,964,train
manipulated_sequences/FaceSwap/c23/videos/947_951.mp4,fake,947_951,train
manipulated_sequences/Deepfakes/c23/videos/261_254.mp4,fake,261_254,train
manipulated_sequences/FaceShifter/c23/videos/626_562.mp4,fake,626_562,train
manipulated_sequences/Deepfakes/c23/videos/214_255.mp4,fake,214_255,train
manipulated_sequences/FaceSwap/c23/videos/680_486.mp4,fake,680_486,train
original_sequences/actors/c23/videos/28__exit_phone_room.mp4,real,28__exit_phone_room,train
manipulated_sequences/NeuralTextures/c23/videos/556_588.mp4,fake,556_588,train
manipulated_sequences/NeuralTextures/c23/videos/435_456.mp4,fake,435_456,train
manipulated_sequences/Deepfakes/c23/videos/389_480.mp4,fake,389_480,train
manipulated_sequences/DeepFakeDetection/c23/videos/03_07__outside_talking_still_laughing__W3MXGEU9.mp4,fake,03_07__outside_talking_still_laughing__W3MXGEU9,train
manipulated_sequences/DeepFakeDetection/c23/videos/24_19__exit_phone_room__QD5K7BP2.mp4,fake,24_19__exit_phone_room__QD5K7BP2,train
manipulated_sequences/DeepFakeDetection/c23/videos/27_25__exit_phone_room__1KU29EUL.mp4,fake,27_25__exit_phone_room__1KU29EUL,train
manipulated_sequences/Face2Face/c23/videos/355_748.mp4,fake,355_748,train
original_sequences/youtube/c23/videos/388.mp4,real,388,train
manipulated_sequences/Face2Face/c23/videos/647_622.mp4,fake,647_622,train
manipulated_sequences/DeepFakeDetection/c23/videos/03_27__walk_down_hall_angry__IL675GCI.mp4,fake,03_27__walk_down_hall_angry__IL675GCI,train
original_sequences/actors/c23/videos/20__kitchen_pan.mp4,real,20__kitchen_pan,train
manipulated_sequences/DeepFakeDetection/c23/videos/24_19__kitchen_pan__QD5K7BP2.mp4,fake,24_19__kitchen_pan__QD5K7BP2,train
manipulated_sequences/Face2Face/c23/videos/511_472.mp4,fake,511_472,train
manipulated_sequences/NeuralTextures/c23/videos/785_736.mp4,fake,785_736,train
manipulated_sequences/NeuralTextures/c23/videos/576_155.mp4,fake,576_155,train
manipulated_sequences/DeepFakeDetection/c23/videos/12_15__kitchen_still__RK17XFJ9.mp4,fake,12_15__kitchen_still__RK17XFJ9,train
manipulated_sequences/Deepfakes/c23/videos/809_799.mp4,fake,809_799,train
manipulated_sequences/Deepfakes/c23/videos/092_098.mp4,fake,092_098,train
manipulated_sequences/DeepFakeDetection/c23/videos/08_28__outside_talking_pan_laughing__8BC35RFU.mp4,fake,08_28__outside_talking_pan_laughing__8BC35RFU,train
manipulated_sequences/DeepFakeDetection/c23/videos/03_06__talking_against_wall__OPTNKNYK.mp4,fake,03_06__talking_against_wall__OPTNKNYK,train
manipulated_sequences/FaceSwap/c23/videos/871_814.mp4,fake,871_814,train
manipulated_sequences/FaceShifter/c23/videos/726_713.mp4,fake,726_713,train
manipulated_sequences/Deepfakes/c23/videos/019_018.mp4,fake,019_018,train
manipulated_sequences/DeepFakeDetection/c23/videos/20_15__walking_down_indoor_hall_disgust__99NHTFBM.mp4,fake,20_15__walking_down_indoor_hall_disgust__99NHTFBM,train
manipulated_sequences/Face2Face/c23/videos/890_837.mp4,fake,890_837,train
manipulated_sequences/Deepfakes/c23/videos/679_665.mp4,fake,679_665,train
manipulated_sequences/DeepFakeDetection/c23/videos/07_06__podium_speech_happy__NMGYPBXE.mp4,fake,07_06__podium_speech_happy__NMGYPBXE,train
manipulated_sequences/Face2Face/c23/videos/801_855.mp4,fake,801_855,train
manipulated_sequences/Deepfakes/c23/videos/667_446.mp4,fake,667_446,train
manipulated_sequences/NeuralTextures/c23/videos/648_654.mp4,fake,648_654,train
manipulated_sequences/FaceSwap/c23/videos/224_197.mp4,fake,224_197,train
manipulated_sequences/DeepFakeDetection/c23/videos/15_02__kitchen_still__HTG660F8.mp4,fake,15_02__kitchen_still__HTG660F8,train
original_sequences/actors/c23/videos/20__podium_speech_happy.mp4,real,20__podium_speech_happy,train
original_sequences/youtube/c23/videos/150.mp4,real,150,train
manipulated_sequences/Face2Face/c23/videos/720_672.mp4,fake,720_672,train
manipulated_sequences/FaceSwap/c23/videos/046_904.mp4,fake,046_904,train
manipulated_sequences/DeepFakeDetection/c23/videos/06_03__walking_down_indoor_hall_disgust__KIWCEATU.mp4,fake,06_03__walking_down_indoor_hall_disgust__KIWCEATU,train
manipulated_sequences/DeepFakeDetection/c23/videos/09_07__walk_down_hall_angry__N9CWME71.mp4,fake,09_07__walk_down_hall_angry__N9CWME71,train
manipulated_sequences/Face2Face/c23/videos/597_595.mp4,fake,597_595,train
manipulated_sequences/DeepFakeDetection/c23/videos/21_07__walking_down_street_outside_angry__K7KXUHMU.mp4,fake,21_07__walking_down_street_outside_angry__K7KXUHMU,train
manipulated_sequences/DeepFakeDetection/c23/videos/05_08__talking_against_wall__PRBCE28Z.mp4,fake,05_08__talking_against_wall__PRBCE28Z,train
manipulated_sequences/Deepfakes/c23/videos/876_891.mp4,fake,876_891,train
manipulated_sequences/FaceSwap/c23/videos/011_805.mp4,fake,011_805,train
manipulated_sequences/Deepfakes/c23/videos/417_496.mp4,fake,417_496,train
original_sequences/actors/c23/videos/18__walking_down_street_outside_angry.mp4,real,18__walking_down_street_outside_angry,train
manipulated_sequences/FaceSwap/c23/videos/963_879.mp4,fake,963_879,train
manipulated_sequences/FaceSwap/c23/videos/945_044.mp4,fake,945_044,train
original_sequences/youtube/c23/videos/850.mp4,real,850,train
manipulated_sequences/DeepFakeDetection/c23/videos/15_06__outside_talking_still_laughing__QRCD27P8.mp4,fake,15_06__outside_talking_still_laughing__QRCD27P8,train
manipulated_sequences/DeepFakeDetection/c23/videos/21_01__outside_talking_pan_laughing__03X7CELV.mp4,fake,21_01__outside_talking_pan_laughing__03X7CELV,train
manipulated_sequences/NeuralTextures/c23/videos/933_925.mp4,fake,933_925,train
manipulated_sequences/DeepFakeDetection/c23/videos/03_06__walking_down_indoor_hall_disgust__1IXGY2FK.mp4,fake,03_06__walking_down_indoor_hall_disgust__1IXGY2FK,train
manipulated_sequences/DeepFakeDetection/c23/videos/25_18__walking_down_street_outside_angry__41UL3HO6.mp4,fake,25_18__walking_down_street_outside_angry__41UL3HO6,train
manipulated_sequences/DeepFakeDetection/c23/videos/06_12__outside_talking_pan_laughing__3K21NFNM.mp4,fake,06_12__outside_talking_pan_laughing__3K21NFNM,train
manipulated_sequences/NeuralTextures/c23/videos/617_566.mp4,fake,617_566,train
manipulated_sequences/DeepFakeDetection/c23/videos/01_02__secret_conversation__YVGY8LOK.mp4,fake,01_02__secret_conversation__YVGY8LOK,train
manipulated_sequences/DeepFakeDetection/c23/videos/13_09__walking_down_street_outside_angry__8YDMHH02.mp4,fake,13_09__walking_down_street_outside_angry__8YDMHH02,train
manipulated_sequences/FaceShifter/c23/videos/298_279.mp4,fake,298_279,train
manipulated_sequences/FaceSwap/c23/videos/665_679.mp4,fake,665_679,train
manipulated_sequences/Face2Face/c23/videos/971_564.mp4,fake,971_564,train
manipulated_sequences/Face2Face/c23/videos/146_256.mp4,fake,146_256,train
manipulated_sequences/DeepFakeDetection/c23/videos/03_09__talking_angry_couch__RCETIXYL.mp4,fake,03_09__talking_angry_couch__RCETIXYL,train
manipulated_sequences/FaceSwap/c23/videos/380_358.mp4,fake,380_358,train
manipulated_sequences/DeepFakeDetection/c23/videos/15_02__talking_against_wall__TN2CWM3K.mp4,fake,15_02__talking_against_wall__TN2CWM3K,train
manipulated_sequences/NeuralTextures/c23/videos/762_832.mp4,fake,762_832,train
manipulated_sequences/DeepFakeDetection/c23/videos/22_24__walking_and_outside_surprised__7E3GY85F.mp4,fake,22_24__walking_and_outside_surprised__7E3GY85F,train
original_sequences/actors/c23/videos/21__podium_speech_happy.mp4,real,21__podium_speech_happy,train
manipulated_sequences/DeepFakeDetection/c23/videos/07_02__walking_down_street_outside_angry__UH60ROEK.mp4,fake,07_02__walking_down_street_outside_angry__UH60ROEK,train
manipulated_sequences/DeepFakeDetection/c23/videos/04_01__podium_speech_happy__6I623VU9.mp4,fake,04_01__podium_speech_happy__6I623VU9,train
original_sequences/youtube/c23/videos/811.mp4,real,811,train
manipulated_sequences/NeuralTextures/c23/videos/395_401.mp4,fake,395_401,train
manipulated_sequences/DeepFakeDetection/c23/videos/07_15__walk_down_hall_angry__9Z2MLKVX.mp4,fake,07_15__walk_down_hall_angry__9Z2MLKVX,train
manipulated_sequences/NeuralTextures/c23/videos/619_620.mp4,fake,619_620,train
manipulated_sequences/FaceSwap/c23/videos/995_233.mp4,fake,995_233,train
original_sequences/youtube/c23/videos/186.mp4,real,186,train
manipulated_sequences/DeepFakeDetection/c23/videos/20_07__walk_down_hall_angry__KV6Q7D6C.mp4,fake,20_07__walk_down_hall_angry__KV6Q7D6C,train
manipulated_sequences/Face2Face/c23/videos/286_267.mp4,fake,286_267,train
